time,open,high,low,close
2003-12-08,1.3049,1.3049,1.29835,1.29835
2003-12-09,1.29835,1.30835,1.29835,1.30835
2003-12-10,1.30835,1.30835,1.3078,1.3078
2003-12-11,1.3078,1.3184,1.3078,1.3184
2003-12-12,1.3184,1.3184,1.317,1.317
2003-12-15,1.32205,1.32205,1.3126,1.3126
2003-12-16,1.3126,1.32765,1.3126,1.32765
2003-12-17,1.32765,1.32765,1.32575,1.32575
2003-12-18,1.32575,1.32905,1.32575,1.32905
2003-12-19,1.32905,1.3373,1.32905,1.3373
2003-12-22,1.3344,1.3344,1.3298,1.3298
2003-12-23,1.3298,1.3298,1.32285,1.32285
2003-12-24,1.32285,1.32285,1.3083,1.3083
2003-12-25,1.3083,1.3104,1.3083,1.3104
2003-12-26,1.3104,1.3104,1.3068,1.3068
2003-12-29,1.3098,1.3108,1.3098,1.3108
2003-12-30,1.3108,1.3108,1.2943,1.2943
2003-12-31,1.2943,1.2943,1.2939,1.2939
2004-01-01,1.2939,1.2968,1.2939,1.2968
2004-01-02,1.2968,1.2968,1.2884,1.2884
2004-01-05,1.2877,1.2877,1.2822,1.2822
2004-01-06,1.2822,1.2857,1.2822,1.2857
2004-01-07,1.2857,1.2899,1.2857,1.2899
2004-01-08,1.2899,1.2899,1.2804,1.2804
2004-01-09,1.2804,1.2804,1.2713,1.2713
2004-01-12,1.2723,1.2761,1.2723,1.2761
2004-01-13,1.2761,1.2761,1.2717,1.2717
2004-01-14,1.2717,1.2884,1.2717,1.2884
2004-01-15,1.2884,1.2959,1.2884,1.2959
2004-01-16,1.2959,1.3002,1.2959,1.3002
2004-01-19,1.2988,1.3023,1.2988,1.3023
2004-01-20,1.3023,1.3023,1.2906,1.2906
2004-01-21,1.2906,1.3006,1.2906,1.3006
2004-01-22,1.3006,1.3006,1.2952,1.2952
2004-01-23,1.2952,1.3131,1.2952,1.3131
2004-01-26,1.3141,1.3142,1.3141,1.3142
2004-01-27,1.3142,1.3142,1.3052,1.3052
2004-01-28,1.3052,1.32515,1.3052,1.32515
2004-01-29,1.32515,1.3301,1.32515,1.3301
2004-01-30,1.3301,1.3301,1.3246,1.3246
2004-02-02,1.3241,1.3378,1.3241,1.3378
2004-02-03,1.3378,1.3378,1.33755,1.33755
2004-02-04,1.33755,1.33755,1.33305,1.33305
2004-02-05,1.33305,1.3386,1.33305,1.3386
2004-02-06,1.3386,1.3386,1.327,1.327
2004-02-09,1.3282,1.3282,1.3279,1.3279
2004-02-10,1.3279,1.3302,1.3279,1.3302
2004-02-11,1.3302,1.3302,1.31395,1.31395
2004-02-12,1.31395,1.3189,1.31395,1.3189
2004-02-13,1.3189,1.3189,1.3163,1.3163
2004-02-16,1.3161,1.3161,1.31595,1.31595
2004-02-17,1.31595,1.31595,1.3105,1.3105
2004-02-18,1.3105,1.32495,1.3105,1.32495
2004-02-19,1.32495,1.3304,1.32495,1.3304
2004-02-20,1.3304,1.337,1.3304,1.337
2004-02-23,1.3379,1.3379,1.3368,1.3368
2004-02-24,1.3368,1.3368,1.3289,1.3289
2004-02-25,1.3289,1.3353,1.3289,1.3353
2004-02-26,1.3353,1.3422,1.3353,1.3422
